0,7:21,7:28,7:38
0,7:35,7:42,7:52
0,7:57,8:04,8:14
0,8:06,8:13,8:23
0,8:14,8:21,8:31
0,8:23,8:30,8:40
0,8:40,8:47,8:57
0,8:57,9:04,9:14
0,9:05,9:12,9:22
0,9:16,9:23,9:33
0,9:24,9:31,9:41
0,9:33,9:40,9:50
0,9:51,9:58,10:08
0,10:09,10:16,10:26
0,10:31,10:38,10:48
0,10:47,10:54,11:04
0,11:13,11:20,11:30
0,11:33,11:40,11:50
0,11:52,11:59,12:09
0,12:07,12:14,12:24
0,12:17,12:24,12:34
0,12:27,12:34,12:44
0,12:37,12:44,12:54
0,12:47,12:54,13:04
0,13:12,13:19,13:29
0,13:32,13:39,13:49
0,13:52,13:59,14:09
0,14:12,14:19,14:29
0,14:32,14:39,14:49
0,14:52,14:59,15:09
0,15:04,15:11,15:21
0,15:24,15:31,15:41
0,15:45,15:52,16:02
0,16:11,16:18,16:28
0,16:31,16:38,16:48
0,16:55,17:02,17:12
0,17:12,17:19,17:29
0,17:24,17:31,17:41
0,17:40,17:47,17:57
0,17:55,18:02,18:12
0,18:08,18:15,18:25
0,18:23,18:30,18:40
0,18:34,18:41,18:51
0,18:42,18:49,18:59
0,19:10,19:17,19:27
0,19:29,19:36,19:46
0,19:49,19:56,20:06
0,20:10,20:17,20:27
0,20:30,20:37,20:47
0,20:52,20:59,21:09
0,21:20,21:27,21:37
